ID,Poor_Credit_Score
70492,0.11581207934821112
70493,0.40630372492836675
70494,0.11581207934821112
70495,0.11581207934821112
70496,0.11581207934821112
70497,0.11581207934821112
70498,0.11581207934821112
70499,0.11581207934821112
70500,0.11581207934821112
70501,0.11581207934821112
70502,0.11581207934821112
70503,0.11581207934821112
70504,0.11581207934821112
70505,0.11581207934821112
70506,0.11581207934821112
70507,0.40630372492836675
70508,0.11581207934821112
70509,0.11581207934821112
70510,0.11581207934821112
70511,0.11581207934821112
70512,0.11581207934821112
70513,0.32048872180451127
70514,0.32048872180451127
70515,0.32048872180451127
70516,0.32048872180451127
70517,0.32048872180451127
70518,0.32048872180451127
70519,0.32048872180451127
70520,0.32048872180451127
70521,0.11581207934821112
70522,0.11581207934821112
70523,0.11581207934821112
70524,0.11581207934821112
70525,0.11581207934821112
70526,0.13636363636363635
70527,0.11581207934821112
70528,0.11581207934821112
70529,0.11581207934821112
70530,0.11581207934821112
70531,0.11581207934821112
70532,0.11581207934821112
70533,0.11581207934821112
70534,0.11581207934821112
70535,0.11581207934821112
70536,0.11581207934821112
70537,0.11581207934821112
70538,0.11581207934821112
70539,0.11581207934821112
70540,0.11581207934821112
70541,0.11581207934821112
70542,0.11581207934821112
70543,0.11581207934821112
70544,0.11581207934821112
70545,0.7349476439790575
70546,0.7349476439790575
70547,0.7349476439790575
70548,0.7349476439790575
70549,0.7349476439790575
70550,0.7349476439790575
70551,0.7349476439790575
70552,0.7349476439790575
70553,0.7349476439790575
70554,0.7349476439790575
70555,0.7349476439790575
70556,0.7349476439790575
70557,0.7349476439790575
70558,0.7349476439790575
70559,0.7349476439790575
70560,0.7349476439790575
70561,0.11581207934821112
70562,0.11581207934821112
70563,0.11581207934821112
70564,0.11581207934821112
70565,0.11581207934821112
70566,0.11581207934821112
70567,0.11581207934821112
70568,0.11581207934821112
70569,0.11581207934821112
70570,0.11581207934821112
70571,0.11581207934821112
70572,0.11581207934821112
70573,0.11581207934821112
70574,0.11581207934821112
70575,0.11581207934821112
70576,0.11581207934821112
70577,0.11581207934821112
70578,0.11581207934821112
70579,0.11581207934821112
70580,0.11581207934821112
70581,0.11581207934821112
70582,0.11581207934821112
70583,0.11581207934821112
70584,0.11581207934821112
70585,0.11581207934821112
70586,0.11581207934821112
70587,0.11581207934821112
70588,0.11581207934821112
70589,0.11581207934821112
70590,0.11581207934821112
70591,0.11581207934821112
70592,0.11581207934821112
70593,0.7349476439790575
70594,0.7349476439790575
70595,0.7349476439790575
70596,0.7349476439790575
70597,0.7349476439790575
70598,0.7349476439790575
70599,0.7349476439790575
70600,0.7349476439790575
70601,0.11581207934821112
70602,0.11581207934821112
70603,0.11581207934821112
70604,0.11581207934821112
70605,0.11581207934821112
70606,0.11581207934821112
70607,0.11581207934821112
70608,0.11581207934821112
70609,0.11581207934821112
70610,0.11581207934821112
70611,0.11581207934821112
70612,0.11581207934821112
70613,0.11581207934821112
70614,0.11581207934821112
70615,0.11581207934821112
70616,0.11581207934821112
70617,0.11581207934821112
70618,0.11581207934821112
70619,0.11581207934821112
70620,0.11581207934821112
70621,0.11581207934821112
70622,0.11581207934821112
70623,0.11581207934821112
70624,0.11581207934821112
70625,0.11581207934821112
70626,0.11581207934821112
70627,0.11581207934821112
70628,0.11581207934821112
70629,0.11581207934821112
70630,0.11581207934821112
70631,0.11581207934821112
70632,0.11581207934821112
70633,0.32048872180451127
70634,0.32048872180451127
70635,0.32048872180451127
70636,0.32048872180451127
70637,0.32048872180451127
70638,0.32048872180451127
70639,0.32048872180451127
70640,0.32048872180451127
70641,0.7349476439790575
70642,0.7349476439790575
70643,0.7349476439790575
70644,0.7349476439790575
70645,0.7349476439790575
70646,0.7349476439790575
70647,0.7349476439790575
70648,0.7349476439790575
70649,0.11581207934821112
70650,0.11581207934821112
70651,0.11581207934821112
70652,0.11581207934821112
70653,0.11581207934821112
70654,0.11581207934821112
70655,0.11581207934821112
70656,0.11581207934821112
70657,0.11581207934821112
70658,0.11581207934821112
70659,0.40630372492836675
70660,0.11581207934821112
70661,0.11581207934821112
70662,0.11581207934821112
70663,0.11581207934821112
70664,0.11581207934821112
70665,0.11581207934821112
70666,0.11581207934821112
70667,0.11581207934821112
70668,0.11581207934821112
70669,0.11581207934821112
70670,0.11581207934821112
70671,0.11581207934821112
70672,0.11581207934821112
70673,0.11581207934821112
70674,0.40630372492836675
70675,0.11581207934821112
70676,0.11581207934821112
70677,0.11581207934821112
70678,0.11581207934821112
70679,0.11581207934821112
70680,0.11581207934821112
70681,0.7349476439790575
70682,0.7349476439790575
70683,0.7349476439790575
70684,0.7349476439790575
70685,0.7349476439790575
70686,0.7349476439790575
70687,0.7349476439790575
70688,0.7349476439790575
70689,0.32048872180451127
70690,0.32048872180451127
70691,0.32048872180451127
70692,0.32048872180451127
70693,0.32048872180451127
70694,0.32048872180451127
70695,0.32048872180451127
70696,0.32048872180451127
70697,0.11581207934821112
70698,0.11581207934821112
70699,0.11581207934821112
70700,0.11581207934821112
70701,0.11581207934821112
70702,0.11581207934821112
70703,0.11581207934821112
70704,0.11581207934821112
70705,0.11581207934821112
70706,0.40630372492836675
70707,0.11581207934821112
70708,0.11581207934821112
70709,0.11581207934821112
70710,0.11581207934821112
70711,0.11581207934821112
70712,0.11581207934821112
70713,0.11581207934821112
70714,0.11581207934821112
70715,0.11581207934821112
70716,0.11581207934821112
70717,0.11581207934821112
70718,0.11581207934821112
70719,0.11581207934821112
70720,0.11581207934821112
70721,0.11581207934821112
70722,0.11581207934821112
70723,0.11581207934821112
70724,0.11581207934821112
70725,0.11581207934821112
70726,0.11581207934821112
70727,0.11581207934821112
70728,0.11581207934821112
70729,0.11581207934821112
70730,0.11581207934821112
70731,0.11581207934821112
70732,0.11581207934821112
70733,0.11581207934821112
70734,0.11581207934821112
70735,0.11581207934821112
70736,0.11581207934821112
70737,0.11581207934821112
70738,0.11581207934821112
70739,0.11581207934821112
70740,0.11581207934821112
70741,0.11581207934821112
70742,0.11581207934821112
70743,0.11581207934821112
70744,0.11581207934821112
70745,0.11581207934821112
70746,0.11581207934821112
70747,0.11581207934821112
70748,0.11581207934821112
70749,0.11581207934821112
70750,0.11581207934821112
70751,0.11581207934821112
70752,0.11581207934821112
70753,0.11581207934821112
70754,0.11581207934821112
70755,0.11581207934821112
70756,0.11581207934821112
70757,0.11581207934821112
70758,0.11581207934821112
70759,0.11581207934821112
70760,0.11581207934821112
70761,0.7349476439790575
70762,0.7349476439790575
70763,0.7349476439790575
70764,0.7349476439790575
70765,0.7349476439790575
70766,0.7349476439790575
70767,0.7349476439790575
70768,0.7349476439790575
70769,0.11581207934821112
70770,0.11581207934821112
70771,0.11581207934821112
70772,0.11581207934821112
70773,0.11581207934821112
70774,0.11581207934821112
70775,0.11581207934821112
70776,0.11581207934821112
70777,0.11581207934821112
70778,0.11581207934821112
70779,0.11581207934821112
70780,0.11581207934821112
70781,0.11581207934821112
70782,0.11581207934821112
70783,0.11581207934821112
70784,0.11581207934821112
70785,0.11581207934821112
70786,0.11581207934821112
70787,0.11581207934821112
70788,0.11581207934821112
70789,0.11581207934821112
70790,0.11581207934821112
70791,0.11581207934821112
70792,0.11581207934821112
70793,0.11581207934821112
70794,0.11581207934821112
70795,0.11581207934821112
70796,0.11581207934821112
70797,0.11581207934821112
70798,0.11581207934821112
70799,0.11581207934821112
70800,0.11581207934821112
70801,0.11581207934821112
70802,0.11581207934821112
70803,0.40630372492836675
70804,0.11581207934821112
70805,0.11581207934821112
70806,0.11581207934821112
70807,0.11581207934821112
70808,0.11581207934821112
70809,0.7349476439790575
70810,0.7349476439790575
70811,0.7349476439790575
70812,0.7349476439790575
70813,0.7349476439790575
70814,0.7349476439790575
70815,0.7349476439790575
70816,0.7349476439790575
70817,0.48906101372469085
70818,0.48906101372469085
70819,0.48906101372469085
70820,0.48906101372469085
70821,0.48906101372469085
70822,0.48906101372469085
70823,0.48906101372469085
70824,0.48906101372469085
70825,0.40630372492836675
70826,0.40630372492836675
70827,0.40630372492836675
70828,0.40630372492836675
70829,0.40630372492836675
70830,0.40630372492836675
70831,0.40630372492836675
70832,0.40630372492836675
70833,0.11581207934821112
70834,0.11581207934821112
70835,0.11581207934821112
70836,0.11581207934821112
70837,0.11581207934821112
70838,0.11581207934821112
70839,0.11581207934821112
70840,0.11581207934821112
70841,0.11581207934821112
70842,0.11581207934821112
70843,0.11581207934821112
70844,0.11581207934821112
70845,0.11581207934821112
70846,0.11581207934821112
70847,0.11581207934821112
70848,0.11581207934821112
70849,0.48906101372469085
70850,0.39061371841155235
70851,0.39061371841155235
70852,0.39061371841155235
70853,0.39061371841155235
70854,0.39061371841155235
70855,0.39061371841155235
70856,0.39061371841155235
70857,0.11581207934821112
70858,0.11581207934821112
70859,0.11581207934821112
70860,0.11581207934821112
70861,0.11581207934821112
70862,0.11581207934821112
70863,0.11581207934821112
70864,0.40630372492836675
70865,0.48906101372469085
70866,0.48906101372469085
70867,0.39061371841155235
70868,0.48906101372469085
70869,0.48906101372469085
70870,0.48906101372469085
70871,0.48906101372469085
70872,0.48906101372469085
70873,0.11581207934821112
70874,0.11581207934821112
70875,0.11581207934821112
70876,0.11581207934821112
70877,0.11581207934821112
70878,0.11581207934821112
70879,0.11581207934821112
70880,0.11581207934821112
70881,0.11581207934821112
70882,0.11581207934821112
70883,0.11581207934821112
70884,0.11581207934821112
70885,0.11581207934821112
70886,0.11581207934821112
70887,0.11581207934821112
70888,0.11581207934821112
70889,0.11581207934821112
70890,0.11581207934821112
70891,0.11581207934821112
70892,0.11581207934821112
70893,0.11581207934821112
70894,0.11581207934821112
70895,0.11581207934821112
70896,0.11581207934821112
70897,0.11581207934821112
70898,0.11581207934821112
70899,0.11581207934821112
70900,0.11581207934821112
70901,0.11581207934821112
70902,0.11581207934821112
70903,0.11581207934821112
70904,0.11581207934821112
70905,0.7349476439790575
70906,0.7349476439790575
70907,0.7349476439790575
70908,0.7349476439790575
70909,0.7349476439790575
70910,0.7349476439790575
70911,0.7349476439790575
70912,0.7349476439790575
70913,0.11581207934821112
70914,0.11581207934821112
70915,0.11581207934821112
70916,0.11581207934821112
70917,0.11581207934821112
70918,0.11581207934821112
70919,0.11581207934821112
70920,0.11581207934821112
70921,0.11581207934821112
70922,0.11581207934821112
70923,0.11581207934821112
70924,0.11581207934821112
70925,0.11581207934821112
70926,0.11581207934821112
70927,0.11581207934821112
70928,0.11581207934821112
70929,0.11581207934821112
70930,0.11581207934821112
70931,0.11581207934821112
70932,0.11581207934821112
70933,0.11581207934821112
70934,0.11581207934821112
70935,0.11581207934821112
70936,0.11581207934821112
70937,0.11581207934821112
70938,0.11581207934821112
70939,0.11581207934821112
70940,0.11581207934821112
70941,0.11581207934821112
70942,0.11581207934821112
70943,0.11581207934821112
70944,0.11581207934821112
70945,0.11581207934821112
70946,0.11581207934821112
70947,0.11581207934821112
70948,0.11581207934821112
70949,0.11581207934821112
70950,0.11581207934821112
70951,0.11581207934821112
70952,0.11581207934821112
70953,0.11581207934821112
70954,0.11581207934821112
70955,0.11581207934821112
70956,0.11581207934821112
70957,0.11581207934821112
70958,0.11581207934821112
70959,0.11581207934821112
70960,0.11581207934821112
70961,0.11581207934821112
70962,0.11581207934821112
70963,0.11581207934821112
70964,0.11581207934821112
70965,0.11581207934821112
70966,0.11581207934821112
70967,0.11581207934821112
70968,0.11581207934821112
70969,0.11581207934821112
70970,0.11581207934821112
70971,0.11581207934821112
70972,0.11581207934821112
70973,0.11581207934821112
70974,0.11581207934821112
70975,0.11581207934821112
70976,0.11581207934821112
70977,0.11581207934821112
70978,0.11581207934821112
70979,0.11581207934821112
70980,0.40630372492836675
70981,0.11581207934821112
70982,0.11581207934821112
70983,0.11581207934821112
70984,0.11581207934821112
70985,0.11581207934821112
70986,0.40630372492836675
70987,0.11581207934821112
70988,0.11581207934821112
70989,0.11581207934821112
70990,0.11581207934821112
70991,0.11581207934821112
70992,0.11581207934821112
70993,0.11581207934821112
70994,0.11581207934821112
70995,0.11581207934821112
70996,0.11581207934821112
70997,0.11581207934821112
70998,0.11581207934821112
70999,0.11581207934821112
71000,0.11581207934821112
71001,0.7349476439790575
71002,0.7349476439790575
71003,0.7349476439790575
71004,0.7349476439790575
71005,0.7349476439790575
71006,0.7349476439790575
71007,0.7349476439790575
71008,0.7349476439790575
71009,0.11581207934821112
71010,0.11581207934821112
71011,0.11581207934821112
71012,0.11581207934821112
71013,0.11581207934821112
71014,0.11581207934821112
71015,0.11581207934821112
71016,0.11581207934821112
71017,0.11581207934821112
71018,0.11581207934821112
71019,0.11581207934821112
71020,0.11581207934821112
71021,0.11581207934821112
71022,0.11581207934821112
71023,0.11581207934821112
71024,0.11581207934821112
71025,0.11581207934821112
71026,0.11581207934821112
71027,0.11581207934821112
71028,0.11581207934821112
71029,0.11581207934821112
71030,0.11581207934821112
71031,0.11581207934821112
71032,0.13636363636363635
71033,0.11581207934821112
71034,0.11581207934821112
71035,0.11581207934821112
71036,0.11581207934821112
71037,0.11581207934821112
71038,0.11581207934821112
71039,0.11581207934821112
71040,0.11581207934821112
71041,0.7349476439790575
71042,0.7349476439790575
71043,0.7349476439790575
71044,0.7349476439790575
71045,0.7349476439790575
71046,0.7349476439790575
71047,0.7349476439790575
71048,0.7349476439790575
71049,0.48906101372469085
71050,0.48906101372469085
71051,0.48906101372469085
71052,0.48906101372469085
71053,0.48906101372469085
71054,0.48906101372469085
71055,0.48906101372469085
71056,0.48906101372469085
71057,0.11581207934821112
71058,0.11581207934821112
71059,0.11581207934821112
71060,0.11581207934821112
71061,0.11581207934821112
71062,0.11581207934821112
71063,0.11581207934821112
71064,0.11581207934821112
71065,0.7349476439790575
71066,0.7349476439790575
71067,0.7349476439790575
71068,0.7349476439790575
71069,0.7349476439790575
71070,0.7349476439790575
71071,0.7349476439790575
71072,0.7349476439790575
71073,0.40630372492836675
71074,0.40630372492836675
71075,0.40630372492836675
71076,0.40630372492836675
71077,0.40630372492836675
71078,0.40630372492836675
71079,0.40630372492836675
71080,0.40630372492836675
71081,0.11581207934821112
71082,0.11581207934821112
71083,0.11581207934821112
71084,0.11581207934821112
71085,0.11581207934821112
71086,0.11581207934821112
71087,0.11581207934821112
71088,0.11581207934821112
71089,0.11581207934821112
71090,0.11581207934821112
71091,0.11581207934821112
71092,0.40630372492836675
71093,0.11581207934821112
71094,0.11581207934821112
71095,0.11581207934821112
71096,0.11581207934821112
71097,0.11581207934821112
71098,0.11581207934821112
71099,0.11581207934821112
71100,0.11581207934821112
71101,0.11581207934821112
71102,0.11581207934821112
71103,0.11581207934821112
71104,0.11581207934821112
71105,0.48906101372469085
71106,0.48906101372469085
71107,0.48906101372469085
71108,0.48906101372469085
71109,0.48906101372469085
71110,0.48906101372469085
71111,0.48906101372469085
71112,0.48906101372469085
71113,0.11581207934821112
71114,0.11581207934821112
71115,0.11581207934821112
71116,0.11581207934821112
71117,0.11581207934821112
71118,0.11581207934821112
71119,0.11581207934821112
71120,0.11581207934821112
71121,0.11581207934821112
71122,0.11581207934821112
71123,0.11581207934821112
71124,0.11581207934821112
71125,0.11581207934821112
71126,0.11581207934821112
71127,0.11581207934821112
71128,0.11581207934821112
71129,0.48906101372469085
71130,0.39061371841155235
71131,0.48906101372469085
71132,0.48906101372469085
71133,0.48906101372469085
71134,0.48906101372469085
71135,0.48906101372469085
71136,0.48906101372469085
71137,0.11581207934821112
71138,0.11581207934821112
71139,0.11581207934821112
71140,0.11581207934821112
71141,0.11581207934821112
71142,0.11581207934821112
71143,0.11581207934821112
71144,0.11581207934821112
71145,0.11581207934821112
71146,0.11581207934821112
71147,0.11581207934821112
71148,0.11581207934821112
71149,0.11581207934821112
71150,0.11581207934821112
71151,0.11581207934821112
71152,0.11581207934821112
71153,0.11581207934821112
71154,0.11581207934821112
71155,0.11581207934821112
71156,0.11581207934821112
71157,0.11581207934821112
71158,0.11581207934821112
71159,0.11581207934821112
71160,0.11581207934821112
71161,0.39061371841155235
71162,0.48906101372469085
71163,0.48906101372469085
71164,0.48906101372469085
